date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-25,SOUTH KOREA,JAPAN,051,3.4,2,False,False,False,https://www.miragenews.com/australias-national-statement-in-us-new-york-1750204/
2026-09-25,NORTH KOREAN,REPUBLIC OF KOREA,010,0.0,3,False,False,False,https://www.scmp.com/week-asia/politics/article/3368711/ukraines-pow-transfer-reveal-deals-north-korea-propaganda-blow
2026-09-25,MOSCOW,SEOUL,050,3.5,6,False,False,False,https://news.mail.ru/politics/72488454/
2026-09-25,MOSCOW,SOUTH KOREA,050,3.5,2,False,False,False,https://news.mail.ru/politics/72488454/
2026-09-25,RUSSIA,SOUTH KOREA,050,3.5,2,False,False,False,https://news.mail.ru/politics/72488454/
2026-09-25,CHINA,SOUTH KOREA,036,4.0,8,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,CHINA,SOUTH KOREA,040,1.0,2,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,SOUTH KOREA,CHINA,040,1.0,2,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,SOUTH KOREA,CHINA,040,1.0,8,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,CHINA,SOUTH KOREA,036,4.0,2,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,CHINA,SOUTH KOREA,040,1.0,8,False,False,False,http://www.chinanationalnews.com/news/279329634/xi-and-trump-discuss-ai-cooperation
2026-09-25,GUANGZHOU,SOUTH KOREA,020,3.0,8,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01771206645583728&mediaCodeNo=257
2026-09-25,SOUTH KOREA,CHINA,193,-10.0,2,False,False,False,https://biz.heraldcorp.com/article/10884486
2026-09-25,SOUTH KOREA,CHINA,193,-10.0,2,False,False,False,https://biz.heraldcorp.com/article/10884486
2026-09-25,NORTH KOREA,SOUTH KOREA,112,-2.0,6,False,False,False,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8671577
2026-09-25,NORTH KOREA,SOUTH KOREA,130,-4.4,10,False,False,False,https://www.straitstimes.com/asia/north-korea-says-south-korea-a-target-if-it-becomes-us-collective-defence-hub
2026-09-25,SOUTH KOREA,NORTH KOREAN,043,2.8,6,False,False,False,https://asianews.network/two-north-korean-pows-arrived-in-south-korea-several-days-ago-says-lawmaker/
2026-09-25,SOUTH KOREA,NORTH KOREA,043,2.8,2,False,False,False,https://asianews.network/two-north-korean-pows-arrived-in-south-korea-several-days-ago-says-lawmaker/
2026-09-25,NORTH KOREA,SOUTH KOREA,020,3.0,2,False,False,False,https://asianews.network/north-korea-touts-upgraded-rocket-system-urges-stronger-firepower-along-border/
2026-09-25,NORTH KOREAN,SOUTH KOREA,042,1.9,1,False,False,False,https://asianews.network/two-north-korean-pows-arrived-in-south-korea-several-days-ago-says-lawmaker/
2026-09-25,NORTH KOREAN,SOUTH KOREA,042,1.9,6,False,False,False,https://asianews.network/two-north-korean-pows-arrived-in-south-korea-several-days-ago-says-lawmaker/
2026-09-25,NORTH KOREAN,SOUTH KOREA,042,1.9,1,False,False,False,https://asianews.network/two-north-korean-pows-arrived-in-south-korea-several-days-ago-says-lawmaker/
2026-09-25,NORTH KOREA,SOUTH KOREA,194,-10.0,2,False,False,False,https://asianews.network/north-korea-touts-upgraded-rocket-system-urges-stronger-firepower-along-border/
