date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-26,UNITED STATES,SOUTH KOREA,043,2.8,1,False,False,False,https://internationaltimes.it/the-cafe-beyond-the-last-village/
2026-09-26,SOUTH KOREA,UNITED STATES,042,1.9,1,False,False,False,https://internationaltimes.it/the-cafe-beyond-the-last-village/
2026-09-26,UNITED STATES,SOUTH KOREA,043,2.8,1,False,False,False,https://internationaltimes.it/the-cafe-beyond-the-last-village/
2026-09-26,WALL STREET JOURNAL,SOUTH KOREA,150,-7.2,2,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,MICHIGAN,SOUTH KOREA,042,1.9,2,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,WALL STREET JOURNAL,SOUTH KOREA,150,-7.2,6,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,WALL STREET JOURNAL,SOUTH KOREA,150,-7.2,2,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,MICHIGAN,SOUTH KOREA,042,1.9,8,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,SOUTH KOREA,MICHIGAN,043,2.8,4,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,SOUTH KOREA,MICHIGAN,043,2.8,4,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,SOUTH KOREA,MICHIGAN,043,2.8,2,False,False,False,https://newsroomamerica.com/tag/south_korea
2026-09-26,SOUTH KOREA,NORTH KOREA,010,0.0,6,False,False,False,https://www.busan.com/view/busan/view.php?code=2026092613180881402
2026-09-26,UNITED STATES,SOUTH KOREA,100,-5.0,2,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,SOUTH KOREA,CHINA,043,2.8,4,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,SOUTH KOREA,CHINA,043,2.8,3,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,CHINA,SOUTH KOREA,042,1.9,7,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,WASHINGTON,SOUTH KOREA,100,-5.0,4,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,UNITED STATES,SOUTH KOREA,100,-5.0,1,False,False,False,https://www.koreaherald.com/article/10882924
2026-09-26,UNITED STATES,SOUTH KOREA,046,7.0,10,False,False,False,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003270516&PAGE_CD=N0002&CMPT_CD=M0117
2026-09-26,SOUTH KOREA,UNITED STATES,046,7.0,10,False,False,False,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003270516&PAGE_CD=N0002&CMPT_CD=M0117
2026-09-26,SOUTH KOREA,JAPAN,193,-10.0,8,False,False,False,https://www.segye.com:443/newsView/20260926505428
2026-09-26,SOUTH KOREA,JAPAN,193,-10.0,4,False,False,False,https://www.segye.com:443/newsView/20260926505428
2026-09-26,SOUTH KOREA,JAPAN,193,-10.0,6,False,False,False,https://www.segye.com:443/newsView/20260926505428
2026-09-26,SOUTH KOREA,JAPAN,193,-10.0,2,False,False,False,https://www.segye.com:443/newsView/20260926505428
2026-09-26,CHINA,SOUTH KOREA,050,3.5,4,False,False,False,http://kr.xinhuanet.com/20260926/5372e00bfbb34d9db524cc3abb3f6fec/c.html
2026-09-26,CHINA,SOUTH KOREA,050,3.5,6,False,False,False,http://kr.xinhuanet.com/20260926/5372e00bfbb34d9db524cc3abb3f6fec/c.html
2026-09-26,CHINA,SOUTH KOREA,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,SOUTH KOREA,CHINA,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,SOUTH KOREA,CHINESE,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,SOUTH KOREA,CHINA,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,CHINESE,SOUTH KOREA,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,CHINA,SOUTH KOREA,036,4.0,2,False,False,False,https://cyprusnews.eu/deltia-typou-2/business-news/christodoulidis-kina-2027-naftilia-ependyseis-technologia/
2026-09-26,SOUTH KOREAN,NAGOYA,043,2.8,5,False,False,False,https://www.koreaherald.com/article/10884990
2026-09-26,NAGOYA,SOUTH KOREAN,042,1.9,5,False,False,False,https://www.koreaherald.com/article/10884990
2026-09-26,BUSAN,BEIJING,051,3.4,1,False,False,False,https://www.businesstoday.in/world/us/story/xi-jinping-in-us-beijing-washington-agree-to-30-billion-reciprocal-tariff-cut-says-report-558020-2026-09-26
2026-09-26,BUSAN,BEIJING,051,3.4,1,False,False,False,https://www.businesstoday.in/world/us/story/xi-jinping-in-us-beijing-washington-agree-to-30-billion-reciprocal-tariff-cut-says-report-558020-2026-09-26
2026-09-26,BUSAN,WASHINGTON,051,3.4,2,False,False,False,https://www.businesstoday.in/world/us/story/xi-jinping-in-us-beijing-washington-agree-to-30-billion-reciprocal-tariff-cut-says-report-558020-2026-09-26
2026-09-26,NORTH KOREA,SOUTH KOREAN,013,0.4,1,False,False,False,https://www.c3sindia.org/post/c3s-issue-brief-44-26-trump-kim-lovefest-strategic-stability-in-northeast-asia
2026-09-26,NORTH KOREA,SOUTH KOREAN,013,0.4,1,False,False,False,https://www.c3sindia.org/post/c3s-issue-brief-44-26-trump-kim-lovefest-strategic-stability-in-northeast-asia
2026-09-26,SAMSUNG,UNITED STATES,190,-10.0,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01866326645584056&mediaCodeNo=257
2026-09-26,CHINA,SOUTH KOREA,042,1.9,2,False,False,False,https://biz.heraldcorp.com/article/10884771
2026-09-26,CHINESE,INCHEON,042,1.9,8,False,False,False,https://biz.heraldcorp.com/article/10884771
2026-09-26,SOUTH KOREA,CHINA,043,2.8,2,False,False,False,https://biz.heraldcorp.com/article/10884771
2026-09-26,INCHEON,CHINESE,043,2.8,8,False,False,False,https://biz.heraldcorp.com/article/10884771
2026-09-26,JAPAN,SAMSUNG,111,-2.0,10,False,False,False,https://www.newsway.co.kr/news/view?ud=2026092310324216753
2026-09-26,HYUNDAI,UNITED STATES,051,3.4,8,False,False,False,https://6abc.com/post/federal-research-support-drops-private-efforts-like-hyundais-hope-wheels-are-more-important/19862374/
2026-09-26,UNITED STATES,HYUNDAI,051,3.4,4,False,False,False,https://6abc.com/post/federal-research-support-drops-private-efforts-like-hyundais-hope-wheels-are-more-important/19862374/
2026-09-26,SOUTH KOREA,UNITED STATES,051,3.4,2,False,False,False,http://www.koreatimes.com/article/20260925/1631380
2026-09-26,REPUBLIC OF KOREA,UNITED STATES,051,3.4,4,False,False,False,http://www.koreatimes.com/article/20260925/1631380
2026-09-26,REPUBLIC OF KOREA,UNITED STATES,051,3.4,4,False,False,False,http://www.koreatimes.com/article/20260925/1631380
2026-09-26,SOUTH KOREA,UNITED STATES,013,0.4,6,False,False,False,http://www.koreatimes.com/article/20260925/1631379
2026-09-26,THE US,SOUTH KOREA,043,2.8,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,THE US,SOUTH KOREA,043,2.8,6,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,SOUTH KOREA,THE US,042,1.9,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,SOUTH KOREA,THE US,042,1.9,6,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,SOUTH KOREA,THE US,042,1.9,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,THE US,SOUTH KOREA,043,2.8,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01764646645584056&mediaCodeNo=257
2026-09-26,UNITED STATES,HYUNDAI,020,3.0,6,False,False,False,https://www.theadvocate.com/baton_rouge/news/hyundai-steel-nda-ascension/article_12248f7d-59de-48a1-817c-25ed6b8cf22a.html
