date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-24,UNITED STATES,SOUTH KOREA,046,7.0,2,False,False,False,https://www.cotidianul.ro/coreea-de-nord-refuza-dezarmarea-nucleara-phenianul-pastreaza-armele-nucleare-pentru-totdeauna/
2026-09-24,SOUTH KOREA,WASHINGTON,046,7.0,8,False,False,False,https://www.cotidianul.ro/coreea-de-nord-refuza-dezarmarea-nucleara-phenianul-pastreaza-armele-nucleare-pentru-totdeauna/
2026-09-24,SOUTH KOREA,CHINA,042,1.9,4,False,False,False,https://asianews.network/from-fishing-village-to-mini-amazon-kampung-sungai-melayu-in-malaysias-johor-sees-tourism-surge/
2026-09-24,CHINA,SOUTH KOREA,043,2.8,4,False,False,False,https://asianews.network/from-fishing-village-to-mini-amazon-kampung-sungai-melayu-in-malaysias-johor-sees-tourism-surge/
2026-09-24,WASHINGTON,SOUTH KOREA,043,2.8,1,False,False,False,https://www.taylorvilledailynews.com/trump-and-xi-jinping-head-into-washington-summit-with-both-leaders-thinking-time-is-on-their-side/
2026-09-24,SEOUL,NORTH KOREA,046,7.0,3,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,NORTH KOREA,SEOUL,046,7.0,3,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,UNITED STATES,SEOUL,046,7.0,5,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,SEOUL,NORTH KOREA,026,4.0,3,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,SOUTH KOREA,NORTH KOREA,027,4.0,2,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,SEOUL,UNITED STATES,026,4.0,2,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,SOUTH KOREA,NORTH KOREA,027,4.0,2,False,False,True,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,NORTH KOREA,SEOUL,046,7.0,2,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,UNITED STATES,SEOUL,046,7.0,2,False,False,False,https://asianews.network/south-korea-president-lee-urges-us-north-korea-dialogue-for-peace-regime-at-un-speech/
2026-09-24,SOUTH KOREA,WASHINGTON,042,1.9,1,False,False,False,https://www.taylorvilledailynews.com/trump-and-xi-jinping-head-into-washington-summit-with-both-leaders-thinking-time-is-on-their-side/
